Orlando Magic,Cleveland Cavaliers,Dallas Mavericks,Portland Trail Blazers,Minnesota Timberwolves,Phoenix Suns,Philadelphia 76ers,Toronto Raptors,New Orleans Pelicans,Milwaukee Bucks,Los Angeles Clippers,Denver Nuggets,Oklahoma City Thunder,Atlanta Hawks,New York Knicks,Washington Wizards,Memphis Grizzlies,Brooklyn Nets,Chicago Bulls,Houston Rockets,Utah Jazz,Golden State Warriors,Boston Celtics,Indiana Pacers,San Antonio Spurs,Charlotte Hornets,Los Angeles Lakers,Detroit Pistons,Sacramento Kings,Miami Heat,Date,Start (ET),PTS(Visitor),PTS(Home),Pr(Visitor), Pr(Home)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,80,0,0,0,Sun Nov 29 2015,9:30 pm,107,103,1,0
0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Nov 29 2015,6:00 pm,84,92,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,Sun Nov 29 2015,7:30 pm,116,111,1,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,Sun Nov 29 2015,6:00 pm,91,110,0,1
0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Nov 29 2015,6:00 pm,107,102,1,0
0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Nov 30 2015,8:00 pm,100,106,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,Mon Nov 30 2015,8:00 pm,89,92,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,Mon Nov 30 2015,7:30 pm,105,116,0,1
0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Nov 30 2015,10:30 pm,87,102,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,Mon Nov 30 2015,7:30 pm,105,95,1,0
0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Nov 30 2015,8:00 pm,74,92,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,Mon Nov 30 2015,10:00 pm,98,112,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,Mon Nov 30 2015,9:00 pm,106,103,1,0
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 1 2015,7:30 pm,91,94,0,1
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 1 2015,7:00 pm,97,85,1,0
81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 1 2015,8:00 pm,96,93,1,0
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 1 2015,8:00 pm,113,104,1,0
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Tue Dec 1 2015,7:00 pm,91,103,0,1
0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 1 2015,10:00 pm,115,112,1,0
0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 2 2015,8:00 pm,96,86,1,0
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 2 2015,8:00 pm,90,99,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,Wed Dec 2 2015,7:00 pm,116,99,1,0
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Wed Dec 2 2015,7:30 pm,122,127,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,Wed Dec 2 2015,8:00 pm,101,108,0,1
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,Wed Dec 2 2015,10:30 pm,103,91,1,0
0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 2 2015,7:30 pm,87,99,0,1
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,Wed Dec 2 2015,8:30 pm,70,95,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Wed Dec 2 2015,7:00 pm,108,104,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,Thu Dec 3 2015,9:30 pm,103,83,1,0
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Thu Dec 3 2015,7:00 pm,95,97,0,1
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,Thu Dec 3 2015,10:00 pm,111,123,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,Thu Dec 3 2015,10:00 pm,114,97,1,0
0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thu Dec 3 2015,7:30 pm,106,105,1,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Thu Dec 3 2015,9:00 pm,103,94,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Fri Dec 4 2015,8:00 pm,87,100,0,1
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,Fri Dec 4 2015,8:30 pm,100,96,1,0
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Fri Dec 4 2015,7:30 pm,95,102,0,1
0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 4 2015,9:30 pm,108,114,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 4 2015,7:00 pm,91,108,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 4 2015,7:00 pm,106,109,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,Sat Dec 5 2015,8:00 pm,102,96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,Sat Dec 5 2015,8:00 pm,113,120,0,1
81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 5 2015,10:30 pm,101,103,0,1
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Sat Dec 5 2015,8:00 pm,84,99,0,1
0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 5 2015,8:30 pm,91,106,0,1
0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 5 2015,8:00 pm,109,103,1,0
0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 5 2015,1:00 pm,108,105,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,Sat Dec 5 2015,8:30 pm,105,108,0,1
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,Sat Dec 5 2015,5:00 pm,112,109,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,81,0,0,0,0,0,0,Sat Dec 5 2015,9:00 pm,119,122,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,0,0,0,0,0,Sun Dec 6 2015,6:00 pm,114,98,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,Sun Dec 6 2015,6:00 pm,91,111,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 6 2015,3:30 pm,93,95,0,1
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,Sun Dec 6 2015,7:00 pm,95,98,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 6 2015,6:00 pm,116,104,1,0
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 7 2015,8:00 pm,103,101,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,Mon Dec 7 2015,7:00 pm,84,104,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Mon Dec 7 2015,7:30 pm,114,103,1,0
0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 7 2015,8:00 pm,88,90,0,1
0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 7 2015,8:00 pm,110,106,1,0
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,Mon Dec 7 2015,8:00 pm,111,93,1,0
0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 7 2015,7:30 pm,104,97,1,0
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,Mon Dec 7 2015,7:00 pm,119,68,1,0
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Mon Dec 7 2015,7:30 pm,93,102,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,Tue Dec 8 2015,7:30 pm,105,110,0,1
0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 8 2015,7:00 pm,100,105,0,1
81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 8 2015,9:00 pm,85,74,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,Tue Dec 8 2015,7:00 pm,131,123,1,0
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 8 2015,8:00 pm,125,88,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,Tue Dec 8 2015,10:00 pm,106,114,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,Wed Dec 9 2015,7:00 pm,100,105,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,Wed Dec 9 2015,7:00 pm,81,99,0,1
0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 9 2015,9:30 pm,98,95,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,Wed Dec 9 2015,7:30 pm,93,92,1,0
0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 9 2015,8:00 pm,109,95,1,0
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Wed Dec 9 2015,8:00 pm,122,123,0,1
81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 9 2015,9:00 pm,104,107,0,1
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,Wed Dec 9 2015,7:30 pm,94,97,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Wed Dec 9 2015,9:00 pm,85,106,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,0,0,0,0,0,0,0,Wed Dec 9 2015,7:00 pm,109,103,1,0
0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Thu Dec 10 2015,7:30 pm,91,100,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Thu Dec 10 2015,8:00 pm,80,83,0,1
0,0,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thu Dec 10 2015,8:00 pm,94,107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,Thu Dec 10 2015,10:30 pm,97,99,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,Fri Dec 11 2015,7:30 pm,124,119,1,0
0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 11 2015,9:00 pm,108,111,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,81,Fri Dec 11 2015,7:00 pm,83,96,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,Fri Dec 11 2015,8:00 pm,123,99,1,0
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 11 2015,8:00 pm,105,107,0,1
80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 11 2015,7:00 pm,111,76,1,0
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,Fri Dec 11 2015,7:00 pm,107,95,1,0
0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 11 2015,9:30 pm,106,96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,Fri Dec 11 2015,9:30 pm,87,109,0,1
0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 11 2015,7:30 pm,83,90,0,1
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Fri Dec 11 2015,9:00 pm,94,90,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,Sat Dec 12 2015,8:00 pm,103,78,1,0
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 12 2015,5:00 pm,105,100,1,0
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 12 2015,8:00 pm,94,98,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,Sat Dec 12 2015,7:00 pm,98,93,1,0
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 12 2015,8:30 pm,114,111,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,Sat Dec 12 2015,7:30 pm,96,118,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,Sat Dec 12 2015,8:00 pm,97,126,0,1
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,Sat Dec 12 2015,8:30 pm,95,108,0,1
0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 12 2015,10:00 pm,112,110,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,Sun Dec 13 2015,6:00 pm,97,100,0,1
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,Sun Dec 13 2015,7:00 pm,98,104,0,1
0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 13 2015,3:30 pm,101,108,0,1
0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 13 2015,6:00 pm,76,96,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,Mon Dec 14 2015,8:00 pm,100,88,1,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 14 2015,7:30 pm,105,82,1,0
0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 14 2015,8:00 pm,96,115,0,1
0,0,80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 14 2015,8:30 pm,94,104,0,1
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,Mon Dec 14 2015,9:00 pm,108,114,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,Mon Dec 14 2015,7:30 pm,105,103,1,0
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Mon Dec 14 2015,7:00 pm,90,106,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 14 2015,8:00 pm,95,112,0,1
0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon Dec 14 2015,10:00 pm,101,105,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,Mon Dec 14 2015,8:30 pm,81,118,0,1
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,Tue Dec 15 2015,7:30 pm,89,77,1,0
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,Tue Dec 15 2015,10:30 pm,95,113,0,1
0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tue Dec 15 2015,8:00 pm,112,100,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,Tue Dec 15 2015,10:00 pm,97,107,0,1
0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 16 2015,8:00 pm,106,127,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,Wed Dec 16 2015,7:30 pm,104,98,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 16 2015,8:00 pm,85,98,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,Wed Dec 16 2015,7:30 pm,116,119,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,Wed Dec 16 2015,10:30 pm,103,128,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Wed Dec 16 2015,7:00 pm,81,107,0,1
0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 16 2015,10:30 pm,90,103,0,1
0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 16 2015,7:30 pm,102,107,0,1
0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wed Dec 16 2015,8:00 pm,90,106,0,1
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,Wed Dec 16 2015,7:00 pm,98,113,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,Wed Dec 16 2015,8:30 pm,95,114,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Wed Dec 16 2015,9:00 pm,104,94,1,0
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,Thu Dec 17 2015,7:00 pm,99,109,0,1
0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thu Dec 17 2015,8:00 pm,100,104,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,Thu Dec 17 2015,10:30 pm,107,87,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,Fri Dec 18 2015,7:30 pm,109,101,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,Fri Dec 18 2015,8:00 pm,147,144,1,0
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 18 2015,8:30 pm,88,97,0,1
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,Fri Dec 18 2015,10:30 pm,112,121,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,Fri Dec 18 2015,7:00 pm,97,104,0,1
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Fri Dec 18 2015,8:00 pm,108,94,1,0
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,Fri Dec 18 2015,8:00 pm,95,99,0,1
80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 18 2015,7:00 pm,94,102,0,1
0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 18 2015,7:00 pm,107,97,1,0
0,0,0,0,0,80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fri Dec 18 2015,10:30 pm,88,104,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,Fri Dec 18 2015,8:00 pm,107,115,0,1
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,Fri Dec 18 2015,9:00 pm,88,97,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,Sat Dec 19 2015,8:00 pm,97,107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,Sat Dec 19 2015,8:00 pm,84,96,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,Sat Dec 19 2015,7:30 pm,91,107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,Sat Dec 19 2015,5:00 pm,78,118,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,Sat Dec 19 2015,7:00 pm,101,109,0,1
0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 20 2015,1:00 pm,100,85,1,0
0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 20 2015,3:30 pm,86,108,0,1
0,0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sun Dec 20 2015,8:00 pm,130,125,1,0
